idencuesta,ola,s10,satis_demo,muestra,m0_sexo,tramo_etario,educ,ponderador01,ponderador02,ponderadorlong_total,ponderadorlong_panel
2101203,1,1,0,1,1,50 a 59,Media,2.32999992370605,2.50200009346008,0.244747203634894,
2101211,1,0,0,1,1,18 a 29,Media,2.32999992370605,2.50200009346008,0.42692920639227,0.69231735505062
2101212,1,0,0,1,1,30 a 39,Básica,1.74699997901917,1.87600004673004,0.239689976640222,0.369605333531848
2101213,1,0,0,1,2,18 a 29,Universitaria,2.91199994087219,2.70000004768372,0.375078344920116,
2101221,1,0,0,1,1,18 a 29,Media,1.74699997901917,1.87600004673004,0.320196904794202,
2101222,1,0,0,1,1,18 a 29,Técnica,0.582000017166138,0.625,0.106732301598067,0.173079338762655
2101223,1,0,0,1,2,30 a 39,Media,1.74699997901917,1.62000000476837,0.168463564237021,
2101231,1,0,0,1,2,18 a 29,Técnica,1.16499996185303,1.08000004291534,0.150031337968047,0.176635861839744
2101232,1,0,1,1,1,30 a 39,Universitaria,1.16499996185303,1.25100004673004,0.159793317760148,0.246403555687899
2101233,1,0,0,1,2,40 a 49,Universitaria,0.582000017166138,0.540000021457672,0.0521902409720982,
2101241,1,0,0,1,2,40 a 49,Media,1.16499996185303,1.08000004291534,0.104380481944196,
2101242,1,0,0,1,2,30 a 39,Técnica,1.74699997901917,1.62000000476837,0.168463564237021,
2101243,1,0,0,1,1,60 o más,Básica,1.74699997901917,1.87600004673004,0.250981435773287,0.302815138346705
2101251,1,1,0,1,2,40 a 49,Media,1.94099998474121,1.79999995231628,0.173967469906994,0.182197491752607
2101254,1,0,0,1,2,40 a 49,Media,0.971000015735626,0.899999976158142,0.0869837349534969,
2101255,1,,0,1,1,50 a 59,Universitaria,0.971000015735626,1.04200005531311,0.101978001514539,0.101071344355427
2101263,1,0,0,1,2,50 a 59,Técnica,1.94099998474121,1.79999995231628,0.14334831893863,0.103148210208985
2101264,1,1,0,1,1,18 a 29,Media,0.971000015735626,1.04200005531311,0.177887169330112,
2101265,1,0,0,1,2,50 a 59,Media,0.971000015735626,0.899999976158142,0.071674159469315,
3101013,1,1,0,1,1,30 a 39,Universitaria,1.42999994754791,1.58000004291534,0.24777432407476,
3101021,1,0,0,1,2,40 a 49,Básica,0.714999973773956,0.648000001907349,0.0809257975328523,
3101023,1,0,0,1,2,40 a 49,Básica,1.07299995422363,0.972000002861023,0.121388696299278,0.127131330959009
3101033,1,1,0,1,2,18 a 29,Universitaria,2.14599990844727,1.942999958992,0.348956206768888,0.410835370541575
3101041,1,0,0,1,2,50 a 59,Media,0.714999973773956,0.648000001907349,0.0666824495482069,0.0479822531172697
3101042,1,0,0,1,1,18 a 29,Media,0.238000005483627,0.263000011444092,0.0551661030137687,
3101043,1,0,0,1,2,18 a 29,Media,0.476999998092651,0.432000011205673,0.0775458237264197,0.0912967490092389
3101051,1,0,0,1,2,60 o más,Media,0.476999998092651,0.432000011205673,0.060783105288254,
3101052,1,0,0,1,1,18 a 29,Media,1.19200003147125,1.31700003147125,0.275830515068843,
3101053,1,0,0,1,1,30 a 39,Básica,0.714999973773956,0.790000021457672,0.12388716203738,
3101061,1,1,0,1,2,40 a 49,Media,0.358000010251999,0.324000000953674,0.0404628987664262,0.0423771103196697
3101062,1,0,0,1,2,50 a 59,Media,0.714999973773956,0.790000021457672,0.0666824495482068,0.0479822531172697
3101072,1,0,0,1,2,60 o más,Básica,1.42999994754791,1.2960000038147,0.182349315864762,
3101082,1,0,0,1,1,30 a 39,Técnica,1.42999994754791,1.2960000038147,0.24777432407476,
3101093,1,0,0,1,1,18 a 29,Universitaria,1.42999994754791,1.58000004291534,0.330996618082612,0.536751057858298
3101101,1,0,0,1,2,50 a 59,Media,0.714999973773956,0.648000001907349,0.0666824495482068,
3101102,1,,0,1,2,50 a 59,Universitaria,0.358000010251999,0.324000000953674,0.0333412247741034,0.0239911265586349
3101111,1,0,0,1,1,40 a 49,Media,0.358000010251999,0.395000010728836,0.0575706165546568,0.0830477136002534
3101113,1,0,0,1,1,30 a 39,Media,0.714999973773956,0.790000021457672,0.12388716203738,
3101121,1,0,0,1,1,40 a 49,Básica,0.714999973773956,0.790000021457672,0.115141233109314,
3101122,1,0,0,1,1,18 a 29,Media,0.714999973773956,0.790000021457672,0.165498309041306,
3101131,1,0,0,1,1,60 o más,Media,0.476999998092651,0.52700001001358,0.0864822084979968,0.104342864443988
3101132,1,1,0,1,2,40 a 49,Básica,0.714999973773956,0.648000001907349,0.0809257975328523,0.0847542206393394
3101133,1,0,0,1,2,30 a 39,Universitaria,0.476999998092651,0.432000011205673,0.0580485207671778,
3101141,1,1,0,1,2,30 a 39,Básica,0.476999998092651,0.432000011205673,0.0580485207671778,
3101142,1,0,0,1,1,50 a 59,Media,0.714999973773956,0.790000021457672,0.0948757961219133,
3101143,1,0,0,1,2,40 a 49,Media,0.714999973773956,0.648000001907349,0.0809257975328523,0.0847542206393393
3101151,1,0,0,1,2,60 o más,Básica,0.476999998092651,0.432000011205673,0.060783105288254,
3101152,1,0,0,1,2,40 a 49,Básica,0.953999996185303,0.864000022411346,0.107901063377136,0.113005627519119
3101153,1,0,0,1,2,40 a 49,Media,0.714999973773956,0.648000001907349,0.0809257975328523,0.0847542206393394
3101171,1,0,0,1,2,40 a 49,Media,0.238000005483627,0.216000005602837,0.0269752658442841,0.0282514068797798
3101172,1,0,0,1,1,30 a 39,Media,0.476999998092651,0.52700001001358,0.0825914413582534,
3101173,1,0,0,1,1,40 a 49,Básica,0.476999998092651,0.52700001001358,0.0767608220728758,
3101181,1,0,0,1,2,40 a 49,Universitaria,0.714999973773956,0.648000001907349,0.0809257975328523,
3101182,1,1,0,1,2,18 a 29,Universitaria,1.19200003147125,1.08000004291534,0.193864559316049,
3101183,1,0,0,1,1,18 a 29,Técnica,0.476999998092651,0.52700001001358,0.110332206027537,0.178917019286099
3101191,1,1,0,1,2,18 a 29,Media,1.07299995422363,0.972000002861023,0.174478103384444,0.205417685270788
3101192,1,0,0,1,2,50 a 59,Básica,1.07299995422363,0.972000002861023,0.10002367432231,0.0719733796759046
3101201,1,1,0,1,1,40 a 49,Media,0.238000005483627,0.263000011444092,0.0383804110364379,
3101202,1,1,0,1,1,60 o más,Básica,0.238000005483627,0.263000011444092,0.0432411042489984,0.0521714322219939
3101203,1,0,0,1,2,40 a 49,Técnica,0.476999998092651,0.432000011205673,0.0539505316885682,0.0565028137595596
3101211,1,0,0,1,2,18 a 29,Media,0.476999998092651,0.432000011205673,0.0775458237264197,0.0912967490092389
3101212,1,0,0,1,1,40 a 49,Básica,0.238000005483627,0.263000011444092,0.0383804110364379,
3101213,1,0,0,1,2,30 a 39,Universitaria,0.238000005483627,0.216000005602837,0.0290242603835889,
3101221,1,0,0,1,1,50 a 59,Media,1.07299995422363,1.18499994277954,0.14231369418287,
3101222,1,0,0,1,1,18 a 29,Universitaria,1.07299995422363,1.18499994277954,0.248247463561959,0.402563293393723
3101231,1,0,0,1,2,30 a 39,Universitaria,0.476999998092651,0.432000011205673,0.0580485207671778,0.064987085516518
3101232,1,0,0,1,2,30 a 39,Media,0.476999998092651,0.52700001001358,0.0580485207671778,0.064987085516518
3101233,1,0,0,1,1,50 a 59,Universitaria,0.714999973773956,0.790000021457672,0.0948757961219133,0.0940322826336815
3101241,1,0,0,1,1,30 a 39,Media,0.476999998092651,0.52700001001358,0.0825914413582534,
3101242,1,0,0,1,1,18 a 29,Media,0.714999973773956,0.790000021457672,0.165498309041306,
3101243,1,1,0,1,2,50 a 59,Media,0.476999998092651,0.432000011205673,0.0444549663654712,0.0319881687448465
3103013,1,0,0,1,1,50 a 59,Básica,5.00699996948242,5.53000020980835,0.664130572853393,
3103021,1,0,0,1,2,40 a 49,Básica,0.238000005483627,0.216000005602837,0.0269752658442841,
3103022,1,0,0,1,1,60 o más,Básica,0.238000005483627,0.263000011444092,0.0432411042489984,
3103023,1,0,0,1,2,50 a 59,Básica,0.714999973773956,0.648000001907349,0.0666824495482068,
3301011,1,0,0,1,1,40 a 49,Media,0.105999998748302,0.116999998688698,0.0170570540383817,0.0246054224084732
3301012,1,0,0,1,2,30 a 39,Técnica,0.158999994397163,0.143999993801117,0.0193484787324292,
3301013,1,1,0,1,1,50 a 59,Media,0.105999998748302,0.116999998688698,0.0140549266121683,
3301021,1,1,0,1,1,18 a 29,Universitaria,0.158999994397163,0.175999999046326,0.0367754477394512,0.0596358373439222
3301023,1,0,0,1,1,60 o más,Universitaria,0.0790000036358833,0.0879999995231628,0.0144129355041474,
3301031,1,0,0,1,2,50 a 59,Media,0.0790000036358833,0.0719999969005585,0.0074087673544949,0.0053310781607287
3301032,1,0,0,1,2,60 o más,Media,0.0790000036358833,0.0719999969005585,0.010129979234766,
3301041,1,0,0,1,2,50 a 59,Básica,0.0790000036358833,0.0719999969005585,0.0074087673544949,0.0053310781607287
3301043,1,0,0,1,2,50 a 59,Media,0.0790000036358833,0.0719999969005585,0.0074087673544949,0.0053310781607287
3301051,1,0,1,1,2,30 a 39,Media,0.105999998748302,0.096000000834465,0.0128989858216194,0.0144408071659238
3301052,1,0,0,1,2,30 a 39,Media,0.0529999993741512,0.0480000004172325,0.00644949291080972,
3301053,1,0,0,1,2,30 a 39,Universitaria,0.105999998748302,0.116999998688698,0.0128989858216194,
3301062,1,0,0,1,2,40 a 49,Técnica,0.158999994397163,0.143999993801117,0.0179825549589152,0.0188332704417059
3301063,1,0,0,1,1,30 a 39,Media,0.158999994397163,0.175999999046326,0.0275290175439646,
3301073,1,0,0,1,2,50 a 59,Universitaria,0.105999998748302,0.096000000834465,0.00987835647265987,0.00710810421430494
3301074,1,0,0,1,2,50 a 59,Media,0.105999998748302,0.096000000834465,0.00987835647265987,
3301081,1,0,0,1,2,18 a 29,Técnica,0.0790000036358833,0.0719999969005585,0.0129236171855019,
3301083,1,0,0,1,1,60 o más,Básica,0.397000014781952,0.439000010490418,0.0720646775207372,
3301091,1,0,0,1,2,60 o más,Básica,0.0790000036358833,0.0719999969005585,0.010129979234766,
3301093,1,0,0,1,2,50 a 59,Básica,0.158999994397163,0.143999993801117,0.0148175347089898,0.0106621563214574
3301101,1,1,0,1,1,60 o más,Básica,0.158999994397163,0.175999999046326,0.0288258710082949,
3301102,1,0,0,1,1,50 a 59,Media,0.105999998748302,0.096000000834465,0.0140549266121683,
3301103,1,0,0,1,2,40 a 49,Media,0.317999988794327,0.287999987602234,0.0359651099178304,0.0376665408834119
3301111,1,1,0,1,2,40 a 49,Media,0.397000014781952,0.360000014305115,0.044956387397288,0.0470831761042648
3301113,1,0,0,1,2,60 o más,Media,0.158999994397163,0.143999993801117,0.0202599584695319,
3301121,1,0,0,1,1,40 a 49,Técnica,0.141000002622604,0.156000003218651,0.0227427387178423,
3301122,1,0,0,1,1,50 a 59,Media,0.0710000023245812,0.0780000016093254,0.00936995107477885,0.0092866455275401
3301123,1,0,0,1,2,60 o más,Básica,0.211999997496605,0.19200000166893,0.0270132779593759,
3301131,1,0,0,1,1,18 a 29,Media,0.158999994397163,0.175999999046326,0.0367754477394512,
3301141,1,1,0,1,2,50 a 59,Media,0.211999997496605,0.19200000166893,0.0197567129453197,
3301142,1,0,0,1,1,40 a 49,Media,0.0529999993741512,0.0590000003576279,0.00852852701919087,
3301143,1,0,0,1,2,50 a 59,Básica,0.105999998748302,0.096000000834465,0.00987835647265987,0.00710810421430494
3301151,1,0,0,1,2,30 a 39,Básica,0.158999994397163,0.143999993801117,0.0193484787324292,
3301152,1,0,0,1,1,30 a 39,Técnica,0.0529999993741512,0.0590000003576279,0.00917633918132155,
3301153,1,0,0,1,1,50 a 59,Media,0.105999998748302,0.116999998688698,0.0140549266121683,
3301161,1,0,0,1,2,50 a 59,Media,0.105999998748302,0.096000000834465,0.00987835647265987,
3301162,1,0,0,1,1,60 o más,Media,0.105999998748302,0.116999998688698,0.0192172473388633,
3301163,1,0,0,1,1,18 a 29,Técnica,0.264999985694885,0.293000012636185,0.0612924128990853,
3301171,1,0,0,1,1,60 o más,Media,0.370999991893768,0.409999996423721,0.0672603656860214,
3301172,1,0,1,1,2,60 o más,Media,0.0529999993741512,0.0480000004172325,0.00675331948984397,
3301173,1,1,0,1,2,50 a 59,Media,0.105999998748302,0.096000000834465,0.00987835647265987,0.00710810421430494
3301183,1,0,0,1,2,50 a 59,Básica,0.158999994397163,0.143999993801117,0.0148175347089898,
3301191,1,1,0,1,2,50 a 59,Básica,0.158999994397163,0.143999993801117,0.0148175347089898,0.0106621563214574
3301192,1,0,0,1,2,18 a 29,Universitaria,0.211999997496605,0.19200000166893,0.0344629791613385,
3301193,1,1,0,1,2,40 a 49,Básica,0.105999998748302,0.096000000834465,0.0119883699726101,
3301201,1,1,0,1,1,60 o más,Media,0.0529999993741512,0.0590000003576279,0.00960862366943163,
3301202,1,0,0,1,1,50 a 59,Media,0.158999994397163,0.143999993801117,0.0210823899182524,0.0208949524369652
3301203,1,1,0,1,2,60 o más,Básica,0.0529999993741512,0.0480000004172325,0.00675331948984398,
3301211,1,0,0,1,1,18 a 29,Universitaria,0.211999997496605,0.233999997377396,0.0490339303192683,
3301212,1,0,0,1,2,18 a 29,Media,0.0529999993741512,0.0480000004172325,0.00861574479033462,0.0101435441891224
3301213,1,0,0,1,2,40 a 49,Media,0.105999998748302,0.096000000834465,0.0119883699726101,
3301221,1,0,0,1,2,40 a 49,Media,0.158999994397163,0.143999993801117,0.0179825549589152,0.0188332704417059
3301223,1,0,0,1,2,40 a 49,Media,0.0790000036358833,0.0719999969005585,0.00899127747945761,
3301231,1,0,0,1,1,18 a 29,Universitaria,0.105999998748302,0.116999998688698,0.0245169651596341,
3301232,1,1,0,1,2,60 o más,Básica,0.105999998748302,0.096000000834465,0.013506638979688,0.0118312551878002
3301233,1,0,0,1,1,40 a 49,Media,0.158999994397163,0.175999999046326,0.0255855810575726,0.0369081336127098
3301241,1,1,0,1,2,50 a 59,Media,0.317999988794327,0.287999987602234,0.0296350694179796,0.0213243126429148
3301243,1,0,0,1,2,40 a 49,Media,0.317999988794327,0.287999987602234,0.0359651099178304,
3301251,1,0,0,1,2,60 o más,Media,0.105999998748302,0.096000000834465,0.0135066389796879,
3301252,1,0,0,1,2,60 o más,Básica,0.0529999993741512,0.0480000004172325,0.00675331948984397,0.0059156275939001
3301253,1,0,0,1,1,50 a 59,Básica,0.105999998748302,0.116999998688698,0.0140549266121683,0.0139299682913101
4101021,1,0,0,1,2,40 a 49,Universitaria,1.31900000572205,1.50100004673004,0.169516835562384,0.177536307597147
4101023,1,0,0,1,1,30 a 39,Técnica,1.31900000572205,1.17400002479553,0.259508837918533,
4101031,1,0,0,1,1,60 o más,Básica,0.658999979496002,0.587000012397766,0.135866967925852,
4101032,1,0,0,1,1,60 o más,Básica,0.658999979496002,0.587000012397766,0.135866967925852,0.163926764393756
4101033,1,0,0,1,2,60 o más,Media,1.31900000572205,1.50100004673004,0.190985321953803,
4101034,1,0,0,1,2,60 o más,Media,0.658999979496002,0.75,0.0954926609769014,0.0836476078378095
4101041,1,0,0,1,2,30 a 39,Media,0.791000008583069,0.901000022888184,0.109435824725498,
4101042,1,0,0,1,2,40 a 49,Técnica,0.791000008583069,0.901000022888184,0.10171010133743,0.106521784558288
4101044,1,0,0,1,2,40 a 49,Media,0.791000008583069,0.901000022888184,0.10171010133743,0.106521784558288
4101045,1,0,0,1,1,18 a 29,Media,1.58299994468689,1.40900003910065,0.416007016228199,
4101053,1,0,1,1,2,18 a 29,Media,0.791000008583069,0.901000022888184,0.146193065066306,0.172116961647576
4101054,1,0,0,1,1,60 o más,Media,0.791000008583069,0.7049999833107,0.163040361511023,
4101055,1,0,0,1,2,30 a 39,Media,0.791000008583069,0.901000022888184,0.109435824725498,0.122516736103083
4101057,1,1,0,1,2,60 o más,Media,0.791000008583069,0.901000022888184,0.114591193172282,0.100377129405371
4101062,1,0,0,1,1,60 o más,Universitaria,1.31900000572205,1.17400002479553,0.271733935851705,
4101065,1,0,0,1,2,40 a 49,Media,1.31900000572205,1.50100004673004,0.169516835562384,0.177536307597147
4101071,1,0,0,1,1,40 a 49,Universitaria,2.63800001144409,2.34899997711182,0.482377142382021,
4101083,1,0,0,1,1,40 a 49,Técnica,5.27500009536743,4.69700002670288,0.964754284764043,
4101111,1,0,1,1,1,50 a 59,Básica,3.95700001716614,3.52300000190735,0.59621450342283,0.590913731296814
4101113,1,0,0,1,1,60 o más,Básica,1.31900000572205,1.17400002479553,0.271733935851705,0.327853528787513
4101131,1,0,0,1,2,30 a 39,Básica,1.31900000572205,1.50100004673004,0.182393041209164,
4101133,1,0,0,1,1,30 a 39,Media,1.31900000572205,1.17400002479553,0.259508837918533,
4101134,1,0,0,1,2,18 a 29,Media,2.63800001144409,3.00200009346008,0.487310216887687,0.573723205491921
4101135,1,0,0,1,1,40 a 49,Media,1.97800004482269,1.76199996471405,0.361782856786516,
4101141,1,1,0,1,2,40 a 49,Media,4.7480001449585,5.40299987792969,0.610260608024583,0.63913070734973
4101143,1,0,0,1,1,60 o más,Media,6.32999992370606,5.63700008392334,1.30432289208818,
4102013,1,0,0,1,1,18 a 29,Técnica,5.27500009536743,4.69700002670288,1.386690054094,
4102033,1,0,0,1,2,50 a 59,Técnica,5.27500009536743,6.00400018692017,0.558724074625104,
4102051,1,0,1,1,2,60 o más,Técnica,0.658999979496002,0.75,0.0954926609769014,0.0836476078378095
4102052,1,1,0,1,2,50 a 59,Media,3.95700001716614,4.50299978256226,0.419043055968828,0.301528064952005
4102053,1,0,0,1,2,60 o más,Básica,0.658999979496002,0.75,0.0954926609769014,
4102055,1,0,0,1,2,40 a 49,Media,0.658999979496002,0.75,0.0847584177811921,0.0887681537985735
4102065,1,0,0,1,1,30 a 39,Técnica,3.16499996185303,2.81800007820129,0.62282121100448,
4102073,1,0,0,1,2,60 o más,Básica,2.63800001144409,3.00200009346008,0.381970643907606,
4102081,1,0,0,1,2,60 o más,Básica,1.75800001621246,2.00099992752075,0.254647095938404,
4102082,1,0,0,1,1,30 a 39,Básica,2.63800001144409,2.34899997711182,0.519017675837066,0.800332595779027
4102083,1,1,0,1,2,60 o más,Técnica,3.51699995994568,4.0019998550415,0.509294191876807,0.446120575134984
4102091,1,0,0,1,1,18 a 29,Universitaria,7.91300010681152,7.0460000038147,2.080035081141,3.37302851205007
4102102,1,0,0,1,1,30 a 39,Técnica,3.95700001716614,3.52300000190735,0.778526513755599,1.20049889366854
4102103,1,0,0,1,1,30 a 39,Media,2.63800001144409,2.34899997711182,0.519017675837066,
4102112,1,1,0,1,1,40 a 49,Básica,12.66100025177,11.2740001678467,2.3154102834337,
4102121,1,0,0,1,1,50 a 59,Universitaria,1.31900000572205,1.17400002479553,0.19873816780761,0.196971243765605
4102122,1,0,0,1,2,30 a 39,Universitaria,7.91300010681152,9.00500011444092,1.09435824725498,
4106011,1,0,0,1,2,60 o más,Media,0.162000000476837,0.184000000357628,0.0233922603428457,0.0204906492245682
4106014,1,0,0,1,1,50 a 59,Media,0.108000002801418,0.096000000834465,0.0162278961679938,
4106022,1,0,0,1,2,60 o más,Universitaria,0.108000002801418,0.123000003397465,0.0155948402285638,0.0136604328163788
4106023,1,1,0,1,2,30 a 39,Técnica,0.0719999969005585,0.0820000022649765,0.00992882701616476,0.011115623996108
4106025,1,0,0,1,2,40 a 49,Técnica,0.143999993801117,0.163000002503395,0.0184557845570042,0.019328887500694
4106032,1,0,0,1,2,30 a 39,Técnica,0.257999986410141,0.293999999761581,0.0357437772581931,0.0400162463859887
4106041,1,0,0,1,1,60 o más,Básica,0.109999999403954,0.0979999974370003,0.0227339552172023,
4106042,1,0,0,1,1,60 o más,Básica,0.109999999403954,0.0979999974370003,0.0227339552172023,
4106053,1,0,0,1,2,60 o más,Media,0.108000002801418,0.123000003397465,0.0155948402285638,
4106062,1,0,0,1,2,50 a 59,Técnica,0.0750000029802322,0.0860000029206276,0.00797856885075107,0.00574108648833516
4106063,1,0,0,1,2,18 a 29,Técnica,0.150999993085861,0.171000003814697,0.02783512143966,0.0327710245839135
4106065,1,1,0,1,1,50 a 59,Media,0.108000002801418,0.096000000834465,0.0162278961679938,0.0160836185981303
4106071,1,0,1,1,1,50 a 59,Universitaria,0.128999993205071,0.115000002086163,0.0194734754015925,0.0193003423177564
4106083,1,0,0,1,2,60 o más,Media,0.215000003576279,0.245000004768372,0.0311896804571276,0.0273208656327576
4106094,1,0,0,1,1,60 o más,Técnica,0.388000011444092,0.344999998807907,0.0798780250511619,0.0963747582852247
4106101,1,0,0,1,1,30 a 39,Universitaria,0.172000005841255,0.152999997138977,0.0339041666560633,
4106102,1,0,0,1,2,40 a 49,Básica,0.0860000029206276,0.0979999974370003,0.0110734707342025,
4106103,1,0,0,1,2,40 a 49,Media,0.128999993205071,0.146999999880791,0.0166102061013038,0.0173959987506246
4106111,1,0,1,1,2,50 a 59,Media,0.0719999969005585,0.0820000022649765,0.00760373675709162,0.00547137101572881
4106112,1,1,1,1,2,30 a 39,Técnica,0.0359999984502792,0.0410000011324883,0.0050536858662685,0.0056577551197568
4106113,1,1,0,1,2,60 o más,Media,0.0359999984502792,0.0410000011324883,0.00529175793014947,0.00463536032597135
4204011,1,0,0,1,2,30 a 39,Técnica,0.0359999984502792,0.0410000011324883,0.0050536858662685,0.0056577551197568
4204012,1,0,0,1,1,30 a 39,Universitaria,0.0540000014007092,0.0480000004172325,0.0105874599250313,
4204013,1,0,1,1,1,50 a 59,Media,0.0179999992251396,0.0160000007599592,0.00550657121060687,
4204021,1,0,0,1,1,60 o más,Técnica,0.0270000007003546,0.0240000002086163,0.00752911373095891,0.0090840567910683
4204023,1,0,0,1,2,50 a 59,Media,0.0540000014007092,0.0610000006854534,0.00569871607908447,0.00410058777388508
4204031,1,0,0,1,2,60 o más,Universitaria,0.0540000014007092,0.0610000006854534,0.0077918326738832,0.00682532204229253
4204032,1,0,0,1,1,50 a 59,Media,0.0540000014007092,0.0480000004172325,0.00810813382740266,
4204042,1,1,0,1,2,18 a 29,Universitaria,0.0810000002384186,0.0920000001788139,0.0149109875228306,
4204043,1,0,1,1,1,60 o más,Técnica,0.0810000002384186,0.0719999969005585,0.0166293305028253,
4204051,1,0,0,1,1,18 a 29,Media,0.0359999984502792,0.0320000015199184,0.00960548697583457,
4204052,1,0,0,1,2,50 a 59,Básica,0.0179999992251396,0.0199999995529652,0.00387023531758372,
4204053,1,0,1,1,2,40 a 49,Básica,0.0359999984502792,0.0410000011324883,0.00469691623264155,
4204061,1,0,0,1,2,50 a 59,Básica,0.108000002801418,0.122000001370907,0.0113974321581689,
4204063,1,0,0,1,2,40 a 49,Media,0.0270000007003546,0.0309999994933605,0.00469691623264155,0.00491911710285206
4204071,1,0,0,1,2,50 a 59,Universitaria,0.0540000014007092,0.0610000006854534,0.00569871607908447,
4204072,1,1,0,1,2,30 a 39,Media,0.0540000014007092,0.0610000006854534,0.00744128419631251,
4204081,1,0,0,1,2,50 a 59,Media,0.0359999984502792,0.0410000011324883,0.00387023531758372,0.00278487985804193
4204082,1,0,1,1,2,40 a 49,Técnica,0.0179999992251396,0.0199999995529652,0.00469691623264155,0.00491911710285206
4204083,1,0,0,1,2,40 a 49,Media,0.0359999984502792,0.0410000011324883,0.00469691623264155,
4204091,1,0,0,1,2,60 o más,Básica,0.0359999984502792,0.0410000011324883,0.00529175793014947,
4204092,1,0,0,1,2,40 a 49,Media,0.0179999992251396,0.0199999995529652,0.00469691623264155,
4204093,1,1,0,1,2,60 o más,Básica,0.0179999992251396,0.0199999995529652,0.00529175793014947,0.00463536032597135
4204101,1,0,0,1,1,30 a 39,Técnica,0.0179999992251396,0.0160000007599592,0.00719038477381757,
4204102,1,0,0,1,2,30 a 39,Técnica,0.0359999984502792,0.0410000011324883,0.0050536858662685,
4204103,1,0,0,1,1,50 a 59,Básica,0.0359999984502792,0.0320000015199184,0.00550657121060687,0.00545761386553134
4204112,1,0,0,1,1,60 o más,Universitaria,0.0810000002384186,0.0719999969005585,0.0166293305028253,
4204113,1,0,1,1,1,50 a 59,Básica,0.0540000014007092,0.0480000004172325,0.00810813382740266,0.00803604673535851
4301011,1,0,0,1,2,60 o más,Técnica,0.131999999284744,0.150999993085861,0.0191559548415898,
4301012,1,0,0,1,1,40 a 49,Media,0.131999999284744,0.118000000715256,0.0241913741369096,
4301013,1,0,1,1,2,60 o más,Técnica,0.131999999284744,0.150999993085861,0.0191559548415898,
4301021,1,1,0,1,2,40 a 49,Básica,0.158999994397163,0.180999994277954,0.0204031816499975,
4301022,1,0,0,1,2,40 a 49,Media,0.238000005483627,0.270999997854233,0.0306047724749962,0.032052617558815
4301023,1,0,1,1,2,30 a 39,Técnica,0.158999994397163,0.180999994277954,0.0219529720404469,0.0245770202664823
4301032,1,0,0,1,2,50 a 59,Básica,0.35699999332428,0.40599998831749,0.0378272675472208,
4301033,1,0,1,1,2,50 a 59,Básica,0.238000005483627,0.270999997854233,0.0252181783648139,
4301042,1,0,0,1,2,18 a 29,Universitaria,0.59500002861023,0.676999986171722,0.109974462588851,
4301043,1,0,0,1,1,50 a 59,Universitaria,0.119000002741814,0.105999998748302,0.0179402133943538,
4301051,1,0,0,1,2,40 a 49,Media,0.158999994397163,0.180999994277954,0.0204031816499975,
4301052,1,0,0,1,2,50 a 59,Básica,0.238000005483627,0.270999997854233,0.0252181783648139,
4301053,1,1,0,1,2,18 a 29,Media,0.158999994397163,0.180999994277954,0.0293265233570271,
4301061,1,0,1,1,1,50 a 59,Universitaria,0.238000005483627,0.211999997496605,0.0358804267887076,0.0355614242064168
4301062,1,0,0,1,1,40 a 49,Universitaria,0.35699999332428,0.317999988794327,0.0653167101696559,
4301071,1,0,0,1,1,40 a 49,Media,0.119999997317791,0.10700000077486,0.0219323266991246,0.0316381809905901
4301072,1,0,0,1,2,60 o más,Media,0.239999994635582,0.273000001907349,0.0347342534112945,
4301081,1,0,0,1,2,40 a 49,Básica,0.158999994397163,0.180999994277954,0.0204031816499975,0.0213684117058767
4301082,1,0,0,1,2,30 a 39,Media,0.158999994397163,0.180999994277954,0.0219529720404469,0.0245770202664823
4301083,1,0,0,1,2,40 a 49,Básica,0.0790000036358833,0.0900000035762787,0.0102015908249987,0.0106842058529383
4301091,1,0,0,1,2,60 o más,Técnica,0.35699999332428,0.40599998831749,0.0517210780722925,0.045305517840647
4301092,1,0,0,1,2,40 a 49,Básica,0.476000010967255,0.541999995708466,0.0612095449499924,0.06410523511763
4301121,1,0,0,1,2,40 a 49,Universitaria,0.31700000166893,0.361000001430511,0.0408063632999949,
4301122,1,0,0,1,2,30 a 39,Técnica,0.31700000166893,0.361000001430511,0.0439059440808937,0.0491540405329646
4301141,1,0,0,1,2,30 a 39,Media,0.0790000036358833,0.0900000035762787,0.0109764860202234,0.0122885101332412
4301142,1,0,0,1,2,30 a 39,Media,0.158999994397163,0.180999994277954,0.0219529720404469,
4301143,1,0,0,1,2,30 a 39,Media,0.158999994397163,0.180999994277954,0.0219529720404469,0.0245770202664823
4301152,1,0,0,1,2,30 a 39,Universitaria,0.119000002741814,0.135000005364418,0.0164647290303351,
4301153,1,1,0,1,2,18 a 29,Media,0.238000005483627,0.270999997854233,0.0439897850355406,
4301162,1,0,0,1,1,50 a 59,Media,0.158999994397163,0.141000002622604,0.0239202845258051,0.0237076161376112
4301164,1,1,0,1,2,30 a 39,Media,0.476000010967255,0.541999995708466,0.0658589161213406,0.0737310607994469
4301171,1,0,0,1,1,50 a 59,Básica,0.0790000036358833,0.0710000023245812,0.0119601422629025,0.0118538080688056
4301172,1,0,0,1,1,18 a 29,Media,0.0790000036358833,0.0710000023245812,0.0208628902345164,
4301173,1,0,0,1,2,18 a 29,Básica,0.158999994397163,0.180999994277954,0.0293265233570271,0.0345268915020616
