idencuesta,ola,muestra,responde,estrato_disenno,segmento_disenno,sexo_imp,edad_imp_tramo,edu_imp,civil_imp,ola_num
8413113,2019,Original,Responde,Ciudades Pequennias,841311,Mujer,30 a 44,Media,Soltero,3
8413113,2021,Original,Responde,Ciudades Pequennias,841311,Mujer,30 a 44,Media,Soltero,5
8413113,2022,Original,Responde,Ciudades Pequennias,841311,Mujer,30 a 44,Media,Soltero,6
9101011,2016,Original,Responde,Ciudades Grandes,910101,Mujer,45 a 59,Técnica,Soltero,0
9101011,2017,Original,Responde,Ciudades Grandes,910101,Mujer,45 a 59,Universitaria,Soltero,1
9101011,2018,Original,Responde,Ciudades Grandes,910101,Mujer,45 a 59,Técnica,Soltero,2
9101011,2019,Original,Responde,Ciudades Grandes,910101,Mujer,45 a 59,Media,Soltero,3
9101011,2021,Original,Responde,Ciudades Grandes,910101,Mujer,45 a 59,Media,Soltero,5
9101011,2022,Original,No Responde,Ciudades Grandes,910101,Mujer,45 a 59,Media,Soltero,6
9101012,2016,Original,Responde,Ciudades Grandes,910101,Mujer,60 0 más,Media,En Pareja,0
9101012,2017,Original,No Responde,Ciudades Grandes,910101,Mujer,60 0 más,Media,En Pareja,1
9101012,2018,Original,No Responde,Ciudades Grandes,910101,Mujer,60 0 más,Media,En Pareja,2
9101012,2019,Original,No Responde,Ciudades Grandes,910101,Mujer,60 0 más,Media,En Pareja,3
9101012,2021,Original,No Responde,Ciudades Grandes,910101,Mujer,60 0 más,Media,En Pareja,5
9101012,2022,Original,No Responde,Ciudades Grandes,910101,Mujer,60 0 más,Media,En Pareja,6
9101013,2016,Original,Responde,Ciudades Grandes,910101,Mujer,60 0 más,Universitaria,En Pareja,0
9101013,2017,Original,Responde,Ciudades Grandes,910101,Mujer,60 0 más,Universitaria,En Pareja,1
9101013,2018,Original,Responde,Ciudades Grandes,910101,Mujer,60 0 más,Universitaria,En Pareja,2
9101013,2019,Original,Responde,Ciudades Grandes,910101,Mujer,60 0 más,Universitaria,Soltero,3
9101013,2021,Original,Responde,Ciudades Grandes,910101,Mujer,60 0 más,Universitaria,En Pareja,5
9101013,2022,Original,Responde,Ciudades Grandes,910101,Mujer,60 0 más,Universitaria,Soltero,6
9101023,2016,Original,Responde,Ciudades Grandes,910102,Mujer,45 a 59,Universitaria,En Pareja,0
9101023,2017,Original,Responde,Ciudades Grandes,910102,Mujer,45 a 59,Técnica,En Pareja,1
9101023,2018,Original,No Responde,Ciudades Grandes,910102,Mujer,45 a 59,Técnica,En Pareja,2
9101023,2019,Original,No Responde,Ciudades Grandes,910102,Mujer,45 a 59,Técnica,En Pareja,3
9101023,2021,Original,Responde,Ciudades Grandes,910102,Mujer,45 a 59,Media,Soltero,5
9101023,2022,Original,No Responde,Ciudades Grandes,910102,Mujer,45 a 59,Media,Soltero,6
9101031,2016,Original,Responde,Ciudades Grandes,910103,Hombre,30 a 44,Media,Soltero,0
9101031,2017,Original,Responde,Ciudades Grandes,910103,Hombre,30 a 44,Básica,Soltero,1
9101031,2018,Original,Responde,Ciudades Grandes,910103,Hombre,30 a 44,Básica,Soltero,2
9101031,2019,Original,Responde,Ciudades Grandes,910103,Hombre,30 a 44,Básica,Soltero,3
9101031,2021,Original,Responde,Ciudades Grandes,910103,Hombre,30 a 44,Básica,Soltero,5
9101031,2022,Original,Responde,Ciudades Grandes,910103,Hombre,30 a 44,Básica,Soltero,6
9101032,2016,Original,Responde,Ciudades Grandes,910103,Hombre,18 a 29,Media,En Pareja,0
9101032,2017,Original,No Responde,Ciudades Grandes,910103,Hombre,18 a 29,Media,En Pareja,1
9101032,2018,Original,No Responde,Ciudades Grandes,910103,Hombre,18 a 29,Media,En Pareja,2
9101032,2019,Original,No Responde,Ciudades Grandes,910103,Hombre,18 a 29,Media,En Pareja,3
9101032,2021,Original,No Responde,Ciudades Grandes,910103,Hombre,18 a 29,Media,En Pareja,5
9101032,2022,Original,No Responde,Ciudades Grandes,910103,Hombre,18 a 29,Media,En Pareja,6
9101033,2016,Original,Responde,Ciudades Grandes,910103,Hombre,60 0 más,Básica,En Pareja,0
9101033,2017,Original,Responde,Ciudades Grandes,910103,Hombre,60 0 más,Básica,En Pareja,1
9101033,2018,Original,Responde,Ciudades Grandes,910103,Hombre,60 0 más,Básica,En Pareja,2
9101033,2019,Original,Responde,Ciudades Grandes,910103,Hombre,60 0 más,Básica,En Pareja,3
9101033,2021,Original,Responde,Ciudades Grandes,910103,Hombre,60 0 más,Media,En Pareja,5
9101033,2022,Original,Responde,Ciudades Grandes,910103,Hombre,60 0 más,Básica,En Pareja,6
9101041,2016,Original,Responde,Ciudades Grandes,910104,Hombre,18 a 29,Media,En Pareja,0
9101041,2017,Original,Responde,Ciudades Grandes,910104,Hombre,18 a 29,Media,En Pareja,1
9101041,2018,Original,Responde,Ciudades Grandes,910104,Hombre,18 a 29,Media,En Pareja,2
9101041,2019,Original,Responde,Ciudades Grandes,910104,Hombre,18 a 29,Media,En Pareja,3
9101041,2021,Original,Responde,Ciudades Grandes,910104,Hombre,18 a 29,Media,En Pareja,5
9101041,2022,Original,Responde,Ciudades Grandes,910104,Hombre,18 a 29,Media,En Pareja,6
9101043,2016,Original,Responde,Ciudades Grandes,910104,Mujer,45 a 59,Básica,En Pareja,0
9101043,2017,Original,Responde,Ciudades Grandes,910104,Mujer,45 a 59,Media,En Pareja,1
9101043,2018,Original,Responde,Ciudades Grandes,910104,Mujer,45 a 59,Básica,En Pareja,2
9101043,2019,Original,No Responde,Ciudades Grandes,910104,Mujer,45 a 59,Básica,En Pareja,3
9101043,2021,Original,No Responde,Ciudades Grandes,910104,Mujer,45 a 59,Básica,En Pareja,5
9101043,2022,Original,No Responde,Ciudades Grandes,910104,Mujer,45 a 59,Básica,En Pareja,6
9101051,2016,Original,Responde,Ciudades Grandes,910105,Hombre,45 a 59,Media,En Pareja,0
9101051,2017,Original,Responde,Ciudades Grandes,910105,Hombre,45 a 59,Media,En Pareja,1
9101051,2018,Original,Responde,Ciudades Grandes,910105,Hombre,45 a 59,Media,En Pareja,2
9101051,2019,Original,Responde,Ciudades Grandes,910105,Hombre,45 a 59,Media,En Pareja,3
9101051,2021,Original,Responde,Ciudades Grandes,910105,Hombre,45 a 59,Media,En Pareja,5
9101051,2022,Original,Responde,Ciudades Grandes,910105,Hombre,45 a 59,Media,En Pareja,6
9101053,2016,Original,Responde,Ciudades Grandes,910105,Mujer,60 0 más,Media,Soltero,0
9101053,2017,Original,Responde,Ciudades Grandes,910105,Mujer,60 0 más,Media,Soltero,1
9101053,2018,Original,Responde,Ciudades Grandes,910105,Mujer,60 0 más,Media,Soltero,2
9101053,2019,Original,Responde,Ciudades Grandes,910105,Mujer,60 0 más,Media,Soltero,3
9101053,2021,Original,Responde,Ciudades Grandes,910105,Mujer,60 0 más,Media,Soltero,5
9101053,2022,Original,No Responde,Ciudades Grandes,910105,Mujer,60 0 más,Media,Soltero,6
9101062,2016,Original,Responde,Ciudades Grandes,910106,Mujer,45 a 59,Media,Soltero,0
9101062,2017,Original,Responde,Ciudades Grandes,910106,Mujer,45 a 59,Básica,Soltero,1
9101062,2018,Original,Responde,Ciudades Grandes,910106,Mujer,45 a 59,Básica,Soltero,2
9101062,2019,Original,Responde,Ciudades Grandes,910106,Mujer,45 a 59,Básica,Soltero,3
9101062,2021,Original,Responde,Ciudades Grandes,910106,Mujer,45 a 59,Básica,Soltero,5
9101062,2022,Original,Responde,Ciudades Grandes,910106,Mujer,45 a 59,Básica,Soltero,6
9101063,2016,Original,Responde,Ciudades Grandes,910106,Hombre,60 0 más,Básica,Soltero,0
9101063,2017,Original,Responde,Ciudades Grandes,910106,Hombre,60 0 más,Media,Soltero,1
9101063,2018,Original,Responde,Ciudades Grandes,910106,Hombre,60 0 más,Media,Soltero,2
9101063,2019,Original,Responde,Ciudades Grandes,910106,Hombre,60 0 más,Básica,Soltero,3
9101063,2021,Original,Responde,Ciudades Grandes,910106,Hombre,60 0 más,Básica,Soltero,5
9101063,2022,Original,Responde,Ciudades Grandes,910106,Hombre,60 0 más,Básica,Soltero,6
9101071,2016,Original,Responde,Ciudades Grandes,910107,Mujer,30 a 44,Media,En Pareja,0
9101071,2017,Original,Responde,Ciudades Grandes,910107,Mujer,30 a 44,Media,En Pareja,1
9101071,2018,Original,Responde,Ciudades Grandes,910107,Mujer,30 a 44,Media,En Pareja,2
9101071,2019,Original,Responde,Ciudades Grandes,910107,Mujer,30 a 44,Media,En Pareja,3
9101071,2021,Original,Responde,Ciudades Grandes,910107,Mujer,30 a 44,Media,Soltero,5
9101071,2022,Original,Responde,Ciudades Grandes,910107,Mujer,30 a 44,Media,En Pareja,6
9101073,2016,Original,Responde,Ciudades Grandes,910107,Mujer,18 a 29,Técnica,Soltero,0
9101073,2017,Original,No Responde,Ciudades Grandes,910107,Mujer,18 a 29,Técnica,Soltero,1
9101073,2018,Original,No Responde,Ciudades Grandes,910107,Mujer,18 a 29,Técnica,Soltero,2
9101073,2019,Original,No Responde,Ciudades Grandes,910107,Mujer,18 a 29,Técnica,Soltero,3
9101073,2021,Original,No Responde,Ciudades Grandes,910107,Mujer,18 a 29,Técnica,Soltero,5
9101073,2022,Original,No Responde,Ciudades Grandes,910107,Mujer,18 a 29,Técnica,Soltero,6
9101092,2016,Original,Responde,Ciudades Grandes,910109,Mujer,45 a 59,Media,En Pareja,0
9101092,2017,Original,Responde,Ciudades Grandes,910109,Mujer,45 a 59,Media,En Pareja,1
9101092,2018,Original,No Responde,Ciudades Grandes,910109,Mujer,45 a 59,Media,En Pareja,2
9101092,2019,Original,No Responde,Ciudades Grandes,910109,Mujer,45 a 59,Media,En Pareja,3
9101092,2021,Original,No Responde,Ciudades Grandes,910109,Mujer,45 a 59,Media,En Pareja,5
9101092,2022,Original,Responde,Ciudades Grandes,910109,Mujer,45 a 59,Técnica,En Pareja,6
9101093,2016,Original,Responde,Ciudades Grandes,910109,Mujer,30 a 44,Media,Soltero,0
9101093,2017,Original,Responde,Ciudades Grandes,910109,Mujer,30 a 44,Media,Soltero,1
9101093,2018,Original,Responde,Ciudades Grandes,910109,Mujer,30 a 44,Media,Soltero,2
9101093,2019,Original,Responde,Ciudades Grandes,910109,Mujer,30 a 44,Media,Soltero,3
9101093,2021,Original,Responde,Ciudades Grandes,910109,Mujer,30 a 44,Media,Soltero,5
9101093,2022,Original,Responde,Ciudades Grandes,910109,Mujer,30 a 44,Media,Soltero,6
9101101,2016,Original,Responde,Ciudades Grandes,910110,Mujer,60 0 más,Técnica,En Pareja,0
9101101,2017,Original,Responde,Ciudades Grandes,910110,Mujer,60 0 más,Técnica,En Pareja,1
9101101,2018,Original,Responde,Ciudades Grandes,910110,Mujer,60 0 más,Universitaria,Soltero,2
9101101,2019,Original,Responde,Ciudades Grandes,910110,Mujer,60 0 más,Media,Soltero,3
9101101,2021,Original,Responde,Ciudades Grandes,910110,Mujer,60 0 más,Técnica,Soltero,5
9101101,2022,Original,Responde,Ciudades Grandes,910110,Mujer,60 0 más,Técnica,Soltero,6
9101102,2016,Original,Responde,Ciudades Grandes,910110,Hombre,45 a 59,Media,En Pareja,0
9101102,2017,Original,Responde,Ciudades Grandes,910110,Hombre,45 a 59,Media,En Pareja,1
9101102,2018,Original,Responde,Ciudades Grandes,910110,Hombre,45 a 59,Media,En Pareja,2
9101102,2019,Original,Responde,Ciudades Grandes,910110,Hombre,45 a 59,Media,En Pareja,3
9101102,2021,Original,Responde,Ciudades Grandes,910110,Hombre,45 a 59,Media,En Pareja,5
9101102,2022,Original,No Responde,Ciudades Grandes,910110,Hombre,45 a 59,Media,En Pareja,6
9101103,2016,Original,Responde,Ciudades Grandes,910110,Mujer,60 0 más,Universitaria,En Pareja,0
9101103,2017,Original,No Responde,Ciudades Grandes,910110,Mujer,60 0 más,Universitaria,En Pareja,1
9101103,2018,Original,Responde,Ciudades Grandes,910110,Mujer,60 0 más,Universitaria,En Pareja,2
9101103,2019,Original,Responde,Ciudades Grandes,910110,Mujer,60 0 más,Universitaria,En Pareja,3
9101103,2021,Original,Responde,Ciudades Grandes,910110,Mujer,60 0 más,Universitaria,En Pareja,5
9101103,2022,Original,Responde,Ciudades Grandes,910110,Mujer,60 0 más,Universitaria,En Pareja,6
9101111,2016,Original,Responde,Ciudades Grandes,910111,Mujer,45 a 59,Básica,En Pareja,0
9101111,2017,Original,No Responde,Ciudades Grandes,910111,Mujer,45 a 59,Básica,En Pareja,1
9101111,2018,Original,No Responde,Ciudades Grandes,910111,Mujer,45 a 59,Básica,En Pareja,2
9101111,2019,Original,No Responde,Ciudades Grandes,910111,Mujer,45 a 59,Básica,En Pareja,3
9101111,2021,Original,No Responde,Ciudades Grandes,910111,Mujer,45 a 59,Básica,En Pareja,5
9101111,2022,Original,No Responde,Ciudades Grandes,910111,Mujer,45 a 59,Básica,En Pareja,6
9101112,2016,Original,Responde,Ciudades Grandes,910111,Mujer,30 a 44,Básica,Soltero,0
9101112,2017,Original,Responde,Ciudades Grandes,910111,Mujer,30 a 44,Básica,Soltero,1
9101112,2018,Original,Responde,Ciudades Grandes,910111,Mujer,30 a 44,Básica,En Pareja,2
9101112,2019,Original,Responde,Ciudades Grandes,910111,Mujer,30 a 44,Básica,En Pareja,3
9101112,2021,Original,Responde,Ciudades Grandes,910111,Mujer,30 a 44,Básica,Soltero,5
9101112,2022,Original,Responde,Ciudades Grandes,910111,Mujer,30 a 44,Básica,En Pareja,6
9101113,2016,Original,Responde,Ciudades Grandes,910111,Mujer,45 a 59,Media,En Pareja,0
9101113,2017,Original,Responde,Ciudades Grandes,910111,Mujer,45 a 59,Media,En Pareja,1
9101113,2018,Original,Responde,Ciudades Grandes,910111,Mujer,45 a 59,Media,En Pareja,2
9101113,2019,Original,Responde,Ciudades Grandes,910111,Mujer,45 a 59,Básica,En Pareja,3
9101113,2021,Original,Responde,Ciudades Grandes,910111,Mujer,45 a 59,Media,En Pareja,5
9101113,2022,Original,Responde,Ciudades Grandes,910111,Mujer,45 a 59,Media,Soltero,6
9101122,2016,Original,Responde,Ciudades Grandes,910112,Hombre,18 a 29,Universitaria,Soltero,0
9101122,2017,Original,Responde,Ciudades Grandes,910112,Hombre,18 a 29,Universitaria,Soltero,1
9101122,2018,Original,Responde,Ciudades Grandes,910112,Hombre,18 a 29,Universitaria,Soltero,2
9101122,2019,Original,Responde,Ciudades Grandes,910112,Hombre,18 a 29,Universitaria,Soltero,3
9101122,2021,Original,No Responde,Ciudades Grandes,910112,Hombre,18 a 29,Universitaria,Soltero,5
9101122,2022,Original,No Responde,Ciudades Grandes,910112,Hombre,18 a 29,Universitaria,Soltero,6
9101131,2016,Original,Responde,Ciudades Grandes,910113,Hombre,18 a 29,Universitaria,Soltero,0
9101131,2017,Original,Responde,Ciudades Grandes,910113,Hombre,18 a 29,Universitaria,Soltero,1
9101131,2018,Original,Responde,Ciudades Grandes,910113,Hombre,18 a 29,Universitaria,Soltero,2
9101131,2019,Original,Responde,Ciudades Grandes,910113,Hombre,18 a 29,Universitaria,En Pareja,3
9101131,2021,Original,No Responde,Ciudades Grandes,910113,Hombre,18 a 29,Universitaria,En Pareja,5
9101131,2022,Original,Responde,Ciudades Grandes,910113,Hombre,18 a 29,Universitaria,Soltero,6
9101132,2016,Original,Responde,Ciudades Grandes,910113,Mujer,60 0 más,Media,Soltero,0
9101132,2017,Original,Responde,Ciudades Grandes,910113,Mujer,60 0 más,Media,Soltero,1
9101132,2018,Original,No Responde,Ciudades Grandes,910113,Mujer,60 0 más,Media,Soltero,2
9101132,2019,Original,Responde,Ciudades Grandes,910113,Mujer,60 0 más,Media,Soltero,3
9101132,2021,Original,Responde,Ciudades Grandes,910113,Mujer,60 0 más,Media,Soltero,5
9101132,2022,Original,No Responde,Ciudades Grandes,910113,Mujer,60 0 más,Media,Soltero,6
9101141,2016,Original,Responde,Ciudades Grandes,910114,Mujer,45 a 59,Media,Soltero,0
9101141,2017,Original,Responde,Ciudades Grandes,910114,Mujer,45 a 59,Media,Soltero,1
9101141,2018,Original,Responde,Ciudades Grandes,910114,Mujer,45 a 59,Media,Soltero,2
9101141,2019,Original,Responde,Ciudades Grandes,910114,Mujer,45 a 59,Técnica,Soltero,3
9101141,2021,Original,Responde,Ciudades Grandes,910114,Mujer,45 a 59,Media,Soltero,5
9101141,2022,Original,Responde,Ciudades Grandes,910114,Mujer,45 a 59,Media,Soltero,6
9101142,2016,Original,Responde,Ciudades Grandes,910114,Mujer,45 a 59,Media,En Pareja,0
9101142,2017,Original,No Responde,Ciudades Grandes,910114,Mujer,45 a 59,Media,En Pareja,1
9101142,2018,Original,Responde,Ciudades Grandes,910114,Mujer,45 a 59,Media,Soltero,2
9101142,2019,Original,No Responde,Ciudades Grandes,910114,Mujer,45 a 59,Media,Soltero,3
9101142,2021,Original,No Responde,Ciudades Grandes,910114,Mujer,45 a 59,Media,Soltero,5
9101142,2022,Original,No Responde,Ciudades Grandes,910114,Mujer,45 a 59,Media,Soltero,6
9101143,2016,Original,Responde,Ciudades Grandes,910114,Mujer,45 a 59,Media,En Pareja,0
9101143,2017,Original,Responde,Ciudades Grandes,910114,Mujer,45 a 59,Media,En Pareja,1
9101143,2018,Original,No Responde,Ciudades Grandes,910114,Mujer,45 a 59,Media,En Pareja,2
9101143,2019,Original,Responde,Ciudades Grandes,910114,Mujer,45 a 59,Media,En Pareja,3
9101143,2021,Original,Responde,Ciudades Grandes,910114,Mujer,45 a 59,Media,En Pareja,5
9101143,2022,Original,Responde,Ciudades Grandes,910114,Mujer,45 a 59,Media,Soltero,6
9101151,2016,Original,Responde,Ciudades Grandes,910115,Mujer,60 0 más,Básica,En Pareja,0
9101151,2017,Original,Responde,Ciudades Grandes,910115,Mujer,60 0 más,Básica,En Pareja,1
9101151,2018,Original,Responde,Ciudades Grandes,910115,Mujer,60 0 más,Básica,En Pareja,2
9101151,2019,Original,Responde,Ciudades Grandes,910115,Mujer,60 0 más,Básica,En Pareja,3
9101151,2021,Original,No Responde,Ciudades Grandes,910115,Mujer,60 0 más,Básica,En Pareja,5
9101151,2022,Original,No Responde,Ciudades Grandes,910115,Mujer,60 0 más,Básica,En Pareja,6
9101152,2016,Original,Responde,Ciudades Grandes,910115,Mujer,18 a 29,Técnica,Soltero,0
9101152,2017,Original,Responde,Ciudades Grandes,910115,Mujer,18 a 29,Técnica,Soltero,1
9101152,2018,Original,Responde,Ciudades Grandes,910115,Mujer,18 a 29,Técnica,En Pareja,2
9101152,2019,Original,Responde,Ciudades Grandes,910115,Mujer,18 a 29,Técnica,En Pareja,3
9101152,2021,Original,Responde,Ciudades Grandes,910115,Mujer,18 a 29,Media,Soltero,5
9101152,2022,Original,Responde,Ciudades Grandes,910115,Mujer,18 a 29,Técnica,En Pareja,6
9101153,2016,Original,Responde,Ciudades Grandes,910115,Mujer,30 a 44,Técnica,Soltero,0
9101153,2017,Original,Responde,Ciudades Grandes,910115,Mujer,30 a 44,Técnica,Soltero,1
9101153,2018,Original,No Responde,Ciudades Grandes,910115,Mujer,30 a 44,Técnica,Soltero,2
9101153,2019,Original,Responde,Ciudades Grandes,910115,Mujer,30 a 44,Técnica,Soltero,3
9101153,2021,Original,No Responde,Ciudades Grandes,910115,Mujer,30 a 44,Técnica,Soltero,5
9101153,2022,Original,No Responde,Ciudades Grandes,910115,Mujer,30 a 44,Técnica,Soltero,6
9101161,2016,Original,Responde,Ciudades Grandes,910116,Mujer,45 a 59,Básica,En Pareja,0
9101161,2017,Original,Responde,Ciudades Grandes,910116,Mujer,45 a 59,Básica,En Pareja,1
9101161,2018,Original,Responde,Ciudades Grandes,910116,Mujer,45 a 59,Básica,En Pareja,2
9101161,2019,Original,Responde,Ciudades Grandes,910116,Mujer,45 a 59,Básica,En Pareja,3
9101161,2021,Original,Responde,Ciudades Grandes,910116,Mujer,45 a 59,Básica,En Pareja,5
9101161,2022,Original,Responde,Ciudades Grandes,910116,Mujer,45 a 59,Básica,En Pareja,6
9101162,2016,Original,Responde,Ciudades Grandes,910116,Hombre,45 a 59,Media,Soltero,0
9101162,2017,Original,Responde,Ciudades Grandes,910116,Hombre,45 a 59,Media,Soltero,1
9101162,2018,Original,Responde,Ciudades Grandes,910116,Hombre,45 a 59,Media,En Pareja,2
9101162,2019,Original,Responde,Ciudades Grandes,910116,Hombre,45 a 59,Media,En Pareja,3
9101162,2021,Original,Responde,Ciudades Grandes,910116,Hombre,45 a 59,Media,En Pareja,5
9101162,2022,Original,Responde,Ciudades Grandes,910116,Hombre,45 a 59,Media,En Pareja,6
9101163,2016,Original,Responde,Ciudades Grandes,910116,Mujer,30 a 44,Media,En Pareja,0
9101163,2017,Original,Responde,Ciudades Grandes,910116,Mujer,30 a 44,Media,En Pareja,1
9101163,2018,Original,Responde,Ciudades Grandes,910116,Mujer,30 a 44,Media,Soltero,2
9101163,2019,Original,Responde,Ciudades Grandes,910116,Mujer,30 a 44,Básica,Soltero,3
9101163,2021,Original,Responde,Ciudades Grandes,910116,Mujer,30 a 44,Media,Soltero,5
9101163,2022,Original,Responde,Ciudades Grandes,910116,Mujer,30 a 44,Media,Soltero,6
9101171,2016,Original,Responde,Ciudades Grandes,910117,Mujer,45 a 59,Media,En Pareja,0
9101171,2017,Original,Responde,Ciudades Grandes,910117,Mujer,45 a 59,Universitaria,En Pareja,1
9101171,2018,Original,No Responde,Ciudades Grandes,910117,Mujer,45 a 59,Universitaria,En Pareja,2
9101171,2019,Original,Responde,Ciudades Grandes,910117,Mujer,45 a 59,Técnica,En Pareja,3
9101171,2021,Original,Responde,Ciudades Grandes,910117,Mujer,45 a 59,Técnica,En Pareja,5
9101171,2022,Original,Responde,Ciudades Grandes,910117,Mujer,45 a 59,Técnica,En Pareja,6
9101172,2016,Original,Responde,Ciudades Grandes,910117,Hombre,30 a 44,Técnica,En Pareja,0
